candidate_id,job_role,education_level,years_experience,technical_skill_score,aptitude_score,communication_score,interview_score,internship_experience,projects_count,project_quality_score,certifications_count,certification_prestige_score,competition_awards_count,ats_score,linkedin_profile_score,github_coding_profile_score,relocation_preference,age,gender,selected
891,Data Analyst,Bachelor's,4.1,33.6,78.6,73.6,67.0,1,6,42.0,3,33.0,0.0,22.4,7.6,3.5,Open to Remote,36,Male,1
892,Strategy Consultant,PhD,0.0,36.3,48.8,97.9,53.7,1,6,87.0,0,28.3,0.0,63.3,6.5,0.5,Yes,27,Male,0
893,Software Engineer,Master's,9.3,77.9,39.6,15.8,54.3,0,5,58.2,4,18.6,0.0,49.0,6.7,3.0,Yes,36,Female,0
894,Software Engineer,PhD,0.0,77.9,63.3,45.2,78.7,0,3,71.2,2,51.6,1.0,80.0,5.5,7.8,Yes,21,Male,1
895,Sales Executive,Bachelor's,0.0,35.2,76.5,79.0,64.1,0,3,35.7,6,28.3,0.0,40.5,7.6,0.0,Yes,21,Male,0
896,Strategy Consultant,PhD,0.0,41.1,80.0,69.9,58.0,1,2,59.0,1,26.1,1.0,14.4,5.2,0.0,Open to Remote,22,Female,0
897,Software Engineer,Bachelor's,3.5,97.9,72.9,69.1,78.6,0,3,69.2,1,15.5,0.0,53.1,6.3,5.3,Yes,29,Female,1
898,Software Engineer,Master's,10.5,100.0,77.9,56.2,87.5,0,5,53.9,3,26.6,2.0,47.4,8.2,7.8,No,36,Male,0
899,Software Engineer,Master's,1.0,87.2,59.0,47.1,64.2,0,2,37.1,3,60.4,0.0,48.5,6.2,9.4,Open to Remote,25,Female,1
900,Data Analyst,Master's,2.0,88.4,77.2,44.7,55.3,1,0,19.7,2,0.0,0.0,16.2,6.3,2.8,Open to Remote,26,Female,0
901,Data Analyst,Bachelor's,3.8,91.6,59.3,42.2,76.0,0,4,87.9,0,60.5,0.0,60.5,3.7,7.6,Open to Remote,28,Male,0
902,Software Engineer,Bachelor's,3.7,100.0,60.3,43.9,56.7,0,3,45.3,1,23.6,0.0,24.3,6.2,4.5,Yes,32,Female,0
903,Software Engineer,High School,6.3,65.5,62.2,46.5,63.0,0,3,51.0,1,0.0,0.0,53.8,1.4,5.4,Open to Remote,26,Male,0
904,Data Analyst,Master's,2.0,51.8,59.8,65.8,36.7,1,2,46.1,2,78.2,0.0,4.7,6.8,7.0,No,26,Male,0
905,Strategy Consultant,Bachelor's,0.0,77.5,71.0,67.6,73.4,1,2,59.2,3,0.0,0.0,37.4,9.4,0.0,Yes,21,Male,1
906,Sales Executive,Bachelor's,4.0,30.5,51.2,65.2,48.0,1,2,32.9,0,0.0,0.0,58.6,5.9,0.0,Open to Remote,26,Male,1
907,Data Analyst,High School,5.1,49.6,57.4,44.9,26.7,0,3,24.5,5,32.1,0.0,66.4,5.0,3.0,No,36,Male,0
908,Software Engineer,Bachelor's,2.4,54.9,62.9,44.5,57.7,0,4,38.7,2,25.8,0.0,37.8,7.4,6.0,Yes,30,Female,0
909,Software Engineer,Master's,1.0,68.0,67.3,46.5,47.0,0,4,45.5,1,46.0,0.0,67.9,3.9,5.5,No,25,Male,0
910,Software Engineer,Bachelor's,5.3,40.2,48.5,43.8,45.0,1,5,14.4,1,15.1,2.0,13.5,6.4,3.2,Yes,36,Female,0
911,Sales Executive,Bachelor's,3.0,23.5,61.3,85.1,51.5,0,8,82.8,1,5.9,0.0,65.4,5.5,2.3,Yes,25,Male,1
912,Strategy Consultant,Master's,1.6,40.7,64.6,90.5,47.5,0,0,41.3,2,22.8,0.0,73.7,6.1,1.8,Open to Remote,38,Female,0
913,Strategy Consultant,Master's,3.6,32.1,75.0,52.4,39.5,1,5,40.3,3,29.7,0.0,43.8,6.0,3.0,Yes,37,Female,0
914,Strategy Consultant,Master's,4.4,65.9,62.0,86.8,60.5,1,3,81.3,0,43.8,0.0,47.7,1.0,0.1,No,29,Male,0
915,Strategy Consultant,Master's,0.0,50.1,87.8,80.4,83.8,0,2,45.1,2,50.1,0.0,5.6,4.4,0.8,Yes,21,Female,0
916,Strategy Consultant,Bachelor's,8.8,58.7,86.3,72.7,81.9,0,4,76.9,0,2.9,1.0,53.5,6.3,3.0,Yes,43,Female,0
917,Software Engineer,Master's,1.3,77.0,49.3,77.9,95.3,1,8,100.0,1,15.1,0.0,72.4,9.2,7.5,No,31,Male,1
918,Software Engineer,High School,3.9,66.9,72.9,52.4,57.5,0,4,61.7,1,0.0,0.0,64.0,5.0,9.0,No,27,Male,0
919,Data Analyst,Master's,2.3,79.8,89.7,66.0,71.4,1,1,13.4,0,27.6,0.0,62.9,4.1,6.8,No,35,Female,0
920,Sales Executive,Bachelor's,5.2,51.8,40.8,76.9,58.9,0,2,51.1,1,21.0,0.0,24.3,7.6,1.1,No,33,Female,0
921,Software Engineer,Bachelor's,10.5,65.2,52.0,55.7,53.7,0,2,61.0,2,36.8,1.0,58.9,0.0,7.2,No,37,Male,0
922,Strategy Consultant,Bachelor's,3.0,24.7,83.0,76.9,53.5,1,5,45.7,1,34.6,0.0,28.9,9.0,0.9,Yes,25,Female,0
923,Sales Executive,Bachelor's,5.6,52.8,35.4,75.7,56.2,1,2,50.7,3,67.1,0.0,81.6,8.2,1.2,No,31,Male,0
924,Data Analyst,Bachelor's,0.0,46.1,56.3,67.0,64.9,1,4,57.3,1,14.2,0.0,63.6,4.5,3.8,No,22,Male,0
925,Software Engineer,Bachelor's,10.1,75.7,49.8,45.0,31.8,0,3,43.6,1,23.1,1.0,64.2,6.9,7.7,No,33,Female,0
926,Software Engineer,Bachelor's,7.0,71.2,76.2,45.4,56.8,1,0,39.6,3,67.3,1.0,58.6,6.1,7.4,No,29,Other,0
927,Software Engineer,Master's,1.5,49.6,54.6,44.9,32.6,1,4,49.7,0,11.5,1.0,33.4,5.2,5.7,Yes,31,Male,0
928,Strategy Consultant,PhD,0.0,53.9,67.7,64.5,59.9,1,2,54.9,1,20.2,1.0,37.1,7.6,1.9,Yes,28,Male,1
929,Sales Executive,Bachelor's,4.2,47.9,43.8,90.2,66.7,0,5,53.7,1,74.8,0.0,90.2,6.8,3.7,Yes,27,Male,1
930,Sales Executive,High School,5.1,47.9,72.2,68.1,75.7,0,3,39.6,2,28.1,0.0,34.1,7.3,1.0,Yes,24,Female,0
931,Software Engineer,Bachelor's,8.8,72.2,52.1,64.8,58.4,1,1,18.2,0,49.7,1.0,58.4,6.6,7.2,No,34,Male,0
932,Data Analyst,Master's,10.5,55.2,46.9,64.0,57.1,0,4,100.0,2,17.8,1.0,55.8,4.7,5.4,No,38,Male,0
933,Data Analyst,Bachelor's,10.5,73.9,46.3,53.4,38.3,1,3,52.0,0,5.9,2.0,58.5,5.2,0.8,No,26,Male,0
934,Sales Executive,Bachelor's,8.5,34.7,65.4,94.6,54.5,1,6,46.1,2,0.0,1.0,52.2,4.7,0.2,Yes,32,Female,1
935,Sales Executive,Bachelor's,2.6,28.9,66.5,86.0,62.7,1,8,87.5,1,34.2,1.0,84.6,4.4,6.1,No,32,Male,0
936,Software Engineer,Master's,4.8,80.1,83.7,55.0,56.1,0,1,53.4,1,36.3,2.0,62.9,2.1,7.1,No,29,Female,0
937,Strategy Consultant,Master's,0.0,64.0,53.1,68.8,77.3,0,2,61.1,3,37.8,0.0,65.9,7.2,0.0,No,21,Male,0
938,Software Engineer,Bachelor's,0.0,79.1,61.5,56.4,72.2,1,3,73.5,0,24.2,0.0,53.7,4.9,6.9,Yes,21,Male,0
939,Strategy Consultant,Bachelor's,2.0,46.9,100.0,47.1,52.0,0,1,59.8,2,46.5,1.0,47.8,4.1,0.0,Yes,24,Male,0
940,Software Engineer,PhD,0.0,40.9,60.5,42.6,29.6,1,4,37.1,3,6.4,1.0,59.6,4.7,7.4,No,21,Male,0
941,Software Engineer,Bachelor's,5.5,92.2,56.5,61.9,62.3,0,1,56.3,3,37.4,0.0,91.1,3.4,7.4,Open to Remote,37,Male,0
942,Strategy Consultant,Bachelor's,7.7,20.7,71.7,46.3,34.2,0,3,15.8,3,69.2,0.0,70.9,6.9,0.9,No,31,Male,0
943,Software Engineer,Bachelor's,3.0,78.8,72.9,43.8,50.2,1,3,56.1,3,30.3,1.0,0.0,7.5,9.0,No,29,Male,1
944,Data Analyst,Bachelor's,0.0,96.7,75.7,54.1,58.6,1,7,100.0,3,8.5,0.0,30.6,8.2,2.3,Open to Remote,21,Male,0
945,Data Analyst,Master's,0.0,67.2,58.8,100.0,73.4,1,3,42.0,0,36.6,0.0,98.3,5.2,5.7,Open to Remote,21,Male,1
946,Software Engineer,High School,3.1,74.4,56.2,65.1,74.5,0,1,88.5,4,46.0,1.0,47.9,5.1,9.3,Yes,29,Male,1
947,Sales Executive,High School,1.9,50.7,50.6,91.5,56.4,1,8,83.5,2,28.5,0.0,45.0,6.1,0.4,Yes,41,Male,1
948,Strategy Consultant,Bachelor's,3.0,53.0,61.0,57.9,62.5,0,4,27.3,2,20.9,0.0,41.6,3.6,2.8,Yes,25,Male,0
949,Strategy Consultant,PhD,6.0,85.3,53.5,75.4,68.4,1,2,70.3,0,33.4,0.0,35.2,9.2,0.5,No,34,Female,0
950,Data Analyst,Master's,2.0,52.4,95.1,33.6,66.0,1,5,100.0,1,11.0,1.0,37.6,5.8,2.6,Yes,26,Female,1
951,Data Analyst,Master's,2.8,50.5,61.9,55.0,46.1,1,3,12.9,3,64.9,1.0,41.8,7.7,0.8,No,29,Female,0
952,Software Engineer,High School,4.3,65.1,59.7,62.6,66.0,0,1,58.4,1,23.7,0.0,46.2,1.7,5.8,Yes,36,Male,0
953,Software Engineer,Bachelor's,2.7,96.1,60.2,33.7,64.9,1,4,55.0,3,56.3,0.0,44.4,5.3,6.3,Open to Remote,27,Other,0
954,Software Engineer,Master's,1.0,61.3,63.8,60.9,78.3,1,2,49.4,2,46.9,0.0,73.7,2.0,10.0,No,25,Female,1
955,Strategy Consultant,Bachelor's,7.0,56.5,78.5,77.1,77.0,1,2,25.4,1,0.0,0.0,52.3,2.2,1.1,Yes,38,Male,0
956,Strategy Consultant,Bachelor's,7.0,66.1,65.0,61.0,67.1,1,3,73.2,2,38.6,0.0,59.5,4.7,0.0,Yes,29,Male,0
957,Sales Executive,Bachelor's,10.5,56.7,72.1,62.5,45.7,1,1,37.3,3,30.6,1.0,56.0,10.0,2.2,Yes,36,Female,1
958,Data Analyst,PhD,0.0,80.3,77.0,49.3,62.2,1,10,100.0,0,28.1,0.0,49.6,3.9,4.1,Yes,25,Female,0
959,Data Analyst,Bachelor's,7.7,86.3,65.1,54.8,59.3,0,2,39.4,2,27.8,0.0,47.4,8.0,7.3,No,37,Female,1
960,Data Analyst,Master's,3.2,69.6,58.0,55.2,51.2,0,3,55.2,0,0.0,0.0,27.8,5.0,8.4,Open to Remote,31,Female,0
961,Data Analyst,Bachelor's,4.2,58.1,84.3,67.6,69.5,0,4,19.8,0,30.8,0.0,69.0,8.0,5.4,No,32,Female,1
962,Data Analyst,Bachelor's,5.0,67.2,65.6,52.0,64.3,1,3,100.0,1,0.0,0.0,53.8,6.9,1.1,No,30,Female,0
963,Software Engineer,Bachelor's,4.0,64.9,46.4,79.0,67.6,0,2,86.0,3,38.8,0.0,80.7,8.1,6.8,No,26,Male,1
964,Software Engineer,Bachelor's,6.5,100.0,80.3,78.9,100.0,1,1,95.2,1,59.9,0.0,72.5,4.5,6.6,Open to Remote,29,Male,1
965,Strategy Consultant,Master's,1.2,42.0,61.1,73.5,64.6,0,3,78.2,2,57.0,1.0,82.1,7.0,4.6,No,26,Female,0
966,Data Analyst,Bachelor's,5.5,72.2,81.0,54.8,54.0,1,1,37.0,2,37.0,1.0,50.4,5.7,6.0,Open to Remote,35,Male,0
967,Strategy Consultant,Master's,2.1,27.5,34.3,62.0,44.0,1,3,45.5,2,18.8,0.0,27.4,10.0,0.1,No,28,Male,0
968,Software Engineer,Bachelor's,0.0,72.0,59.5,59.8,71.0,0,4,70.8,3,34.7,0.0,95.2,7.3,10.0,Yes,21,Male,0
969,Sales Executive,Master's,0.0,40.7,72.4,82.4,80.0,1,2,51.0,2,50.0,0.0,73.2,6.7,0.7,Yes,21,Male,1
970,Software Engineer,Bachelor's,0.0,80.1,65.1,52.0,63.9,0,1,30.3,1,6.2,0.0,22.8,9.6,6.7,Open to Remote,21,Male,0
971,Software Engineer,Master's,3.5,80.5,74.0,49.1,65.8,1,6,59.5,2,37.4,2.0,69.3,9.7,5.9,No,33,Female,0
972,Software Engineer,Bachelor's,0.0,91.3,51.5,60.3,81.5,1,0,23.3,4,26.0,0.0,77.0,4.2,9.6,Open to Remote,22,Male,0
973,Software Engineer,Master's,3.7,90.1,70.2,56.0,74.3,1,3,57.4,0,9.4,1.0,58.1,6.1,5.8,No,31,Female,1
974,Strategy Consultant,Bachelor's,2.9,49.0,72.1,61.4,41.1,1,4,52.9,3,26.6,0.0,26.5,5.7,2.4,Open to Remote,30,Male,0
975,Data Analyst,High School,4.2,50.8,71.7,61.7,39.1,0,0,27.1,1,30.3,1.0,49.0,2.4,5.9,Open to Remote,29,Female,0
976,Sales Executive,High School,2.6,32.6,85.6,65.9,82.2,1,5,64.3,1,33.0,0.0,52.0,7.4,1.2,No,32,Female,0
977,Data Analyst,Bachelor's,3.9,69.5,87.6,48.7,47.1,1,2,28.0,1,65.1,0.0,43.3,0.0,7.0,Open to Remote,30,Female,1
978,Data Analyst,Master's,0.0,67.4,79.9,59.9,66.5,1,7,66.8,2,25.9,0.0,71.3,5.7,8.4,Open to Remote,21,Male,0
979,Data Analyst,Bachelor's,5.0,68.9,80.1,51.4,76.7,0,4,51.0,0,21.5,1.0,25.1,5.4,2.3,Yes,27,Male,1
980,Software Engineer,PhD,4.0,62.0,51.4,44.0,31.3,1,1,59.3,2,52.5,0.0,59.0,5.4,6.6,Open to Remote,32,Female,0
981,Strategy Consultant,Bachelor's,1.3,71.6,64.9,85.7,61.5,1,1,51.0,0,14.5,1.0,96.7,6.1,0.5,Open to Remote,39,Female,0
982,Strategy Consultant,Bachelor's,8.3,27.9,49.0,64.1,31.9,0,2,46.5,4,44.9,1.0,58.9,5.6,1.2,Yes,39,Male,0
983,Sales Executive,Bachelor's,0.0,36.1,36.0,100.0,80.0,0,3,32.0,5,62.2,0.0,77.9,3.6,0.0,No,21,Female,1
984,Data Analyst,Master's,3.0,48.8,54.7,69.4,82.0,0,6,71.4,2,15.5,1.0,49.5,2.7,2.7,No,27,Female,0
985,Software Engineer,Bachelor's,0.0,66.9,64.6,42.7,48.9,1,5,56.1,0,19.0,0.0,60.9,5.4,6.8,No,21,Male,0
986,Strategy Consultant,Bachelor's,0.6,68.7,53.6,87.4,77.7,1,4,51.3,0,0.0,1.0,48.5,6.4,3.2,Yes,38,Female,0
987,Data Analyst,Bachelor's,10.5,60.7,67.4,49.3,62.4,0,5,74.9,0,8.6,0.0,47.2,7.2,4.6,No,35,Male,1
988,Software Engineer,High School,4.0,71.5,62.7,84.6,70.1,0,2,41.8,2,71.9,1.0,68.0,4.5,7.9,Yes,31,Male,0
989,Data Analyst,Bachelor's,3.3,75.0,51.0,63.4,44.2,1,3,58.6,5,47.1,0.0,40.0,3.4,8.4,Open to Remote,30,Female,0
990,Sales Executive,Master's,4.9,40.0,77.9,83.1,94.1,1,4,51.1,2,33.4,0.0,66.7,6.4,1.4,Open to Remote,37,Male,1
991,Sales Executive,Master's,3.4,50.7,35.1,75.5,32.9,0,6,50.1,1,0.0,2.0,62.4,2.6,3.2,Yes,36,Female,0
992,Sales Executive,Bachelor's,7.0,48.8,71.8,79.0,68.8,1,4,48.2,1,30.8,0.0,27.9,7.4,3.4,No,36,Female,0
993,Sales Executive,Bachelor's,4.7,28.0,21.2,71.6,33.4,1,4,42.3,3,75.5,0.0,66.4,8.1,3.7,No,32,Other,0
994,Software Engineer,Bachelor's,5.0,63.0,62.9,41.1,67.4,0,6,68.0,3,19.0,1.0,97.9,8.1,10.0,Open to Remote,27,Male,0
995,Strategy Consultant,High School,2.1,55.3,54.0,75.1,72.0,0,4,28.1,2,50.7,0.0,71.6,7.1,0.7,Yes,34,Male,0
996,Data Analyst,Bachelor's,1.1,84.2,58.2,75.4,61.6,1,2,44.1,1,9.6,0.0,22.3,3.2,7.0,Open to Remote,34,Male,0
997,Sales Executive,PhD,0.0,64.2,82.2,57.1,57.6,1,2,67.7,3,2.9,0.0,100.0,5.6,1.5,No,28,Female,1
998,Software Engineer,Bachelor's,5.0,100.0,59.8,78.1,61.7,1,5,87.9,0,6.2,0.0,20.7,5.1,8.1,No,27,Male,1
999,Strategy Consultant,Bachelor's,1.5,57.3,55.4,79.0,66.7,1,4,54.0,1,8.3,0.0,20.0,5.1,1.9,Open to Remote,36,Female,0
1000,Software Engineer,Bachelor's,1.5,63.8,72.3,48.4,69.5,0,2,29.9,0,17.3,0.0,20.8,3.2,9.6,No,39,Male,0
1001,Software Engineer,Master's,1.0,69.0,59.7,48.2,53.6,0,1,48.5,0,8.9,0.0,51.7,4.3,5.9,Open to Remote,25,Male,0
1002,Data Analyst,Bachelor's,5.0,63.3,70.3,88.0,71.1,1,1,62.4,0,0.0,0.0,16.9,7.4,5.9,Yes,27,Female,1
1003,Software Engineer,Bachelor's,1.9,63.9,51.3,69.1,84.8,1,2,78.5,0,25.7,0.0,11.0,6.2,4.2,No,31,Female,1
1004,Software Engineer,Bachelor's,10.5,75.7,52.0,72.1,78.6,1,2,45.3,2,52.5,2.0,45.0,7.2,5.2,No,32,Male,0
1005,Sales Executive,Bachelor's,4.0,51.4,43.2,71.2,72.0,0,1,22.3,2,42.0,0.0,38.2,5.4,0.0,Yes,26,Female,1
1006,Data Analyst,High School,7.9,47.4,80.0,68.3,37.6,1,1,48.9,2,32.6,1.0,45.6,8.2,6.3,Open to Remote,40,Male,0
1007,Strategy Consultant,Master's,4.2,66.3,68.6,75.2,76.7,0,2,58.4,2,27.5,0.0,65.8,7.2,1.9,Open to Remote,32,Female,0
1008,Data Analyst,Master's,4.0,37.4,52.3,57.4,51.9,0,4,55.4,5,61.7,0.0,78.4,6.3,8.1,No,32,Male,0
1009,Sales Executive,High School,1.4,41.7,57.4,76.6,43.6,1,4,45.1,1,11.0,0.0,49.5,6.9,3.2,Yes,40,Female,0
1010,Data Analyst,Bachelor's,2.2,82.2,69.2,76.7,63.8,0,6,57.1,3,52.8,0.0,69.2,0.5,5.0,No,26,Male,1
1011,Sales Executive,High School,3.6,54.1,63.6,99.0,70.0,0,3,66.4,1,0.0,0.0,47.4,9.8,7.6,Yes,28,Male,0
1012,Sales Executive,Bachelor's,0.0,39.6,47.8,71.2,37.0,1,3,66.0,2,0.0,0.0,72.9,7.6,1.4,Yes,21,Female,0
1013,Data Analyst,Bachelor's,4.5,94.5,66.8,40.3,57.6,1,4,65.9,3,48.3,2.0,93.7,3.5,1.9,Open to Remote,28,Male,0
1014,Strategy Consultant,PhD,0.0,43.4,78.3,94.7,66.3,1,1,69.8,0,0.0,2.0,38.7,10.0,0.0,Open to Remote,21,Male,0
1015,Data Analyst,Master's,1.8,35.0,52.9,84.8,64.7,1,4,58.8,2,13.9,2.0,21.6,5.5,6.5,Yes,33,Male,0
1016,Software Engineer,Master's,4.7,76.8,78.3,61.0,63.2,1,2,51.9,0,0.0,1.0,47.1,4.8,3.6,Open to Remote,32,Male,0
1017,Sales Executive,Bachelor's,5.0,18.3,55.2,100.0,52.6,1,3,22.2,2,40.9,0.0,34.9,5.0,1.4,No,27,Female,0
1018,Strategy Consultant,PhD,0.0,37.5,55.5,74.9,68.3,0,4,24.6,0,0.0,0.0,44.6,5.2,0.3,No,28,Male,0
1019,Software Engineer,Bachelor's,6.1,79.3,48.4,41.4,35.6,1,2,46.6,0,42.8,1.0,59.6,2.3,10.0,No,34,Female,0
1020,Data Analyst,High School,4.0,58.1,66.5,40.3,57.1,1,4,68.1,2,44.4,0.0,49.8,4.6,2.4,Yes,22,Female,1
1021,Strategy Consultant,Bachelor's,8.0,58.7,63.7,50.2,61.9,0,3,97.6,1,27.3,0.0,29.0,6.2,3.2,Yes,30,Male,0
1022,Sales Executive,High School,4.0,27.6,66.3,75.1,60.8,0,1,35.5,1,28.3,0.0,41.6,8.1,0.2,No,33,Female,1
1023,Strategy Consultant,Bachelor's,0.0,62.9,67.7,63.0,58.4,1,4,73.5,1,3.3,0.0,61.0,2.9,0.0,No,21,Male,0
1024,Data Analyst,Master's,1.9,39.6,72.5,51.3,40.8,0,3,35.0,2,31.6,0.0,79.8,3.9,8.4,No,33,Male,1
1025,Sales Executive,High School,1.2,64.8,42.3,73.4,79.3,1,3,61.2,4,0.0,0.0,44.3,4.5,0.0,Yes,21,Male,0
1026,Data Analyst,Master's,4.0,57.9,67.7,72.9,55.8,0,7,80.8,4,32.4,2.0,53.6,7.3,3.0,No,28,Male,0
1027,Strategy Consultant,PhD,0.0,73.0,91.7,61.8,61.3,1,2,36.9,1,0.0,0.0,55.2,7.8,0.0,Open to Remote,22,Male,0
1028,Data Analyst,Bachelor's,1.3,52.4,65.8,49.3,55.6,0,2,71.8,1,40.2,0.0,42.3,1.7,2.8,Open to Remote,38,Male,0
1029,Sales Executive,Bachelor's,10.5,73.9,46.7,67.8,54.7,0,4,63.8,5,75.2,0.0,48.2,6.4,0.0,Yes,22,Female,1
1030,Data Analyst,Bachelor's,0.0,50.6,55.0,73.8,72.6,1,1,61.1,0,9.6,0.0,14.9,8.3,3.3,No,21,Female,0
1031,Sales Executive,Bachelor's,3.2,18.1,54.7,73.9,45.4,1,0,25.6,1,67.7,0.0,53.0,8.5,0.0,No,30,Female,1
1032,Sales Executive,Master's,0.6,45.6,76.1,79.2,80.7,0,7,69.7,3,19.1,0.0,64.3,6.3,0.0,No,27,Female,1
1033,Data Analyst,High School,3.0,83.5,47.5,83.3,78.0,1,5,61.0,4,19.2,0.0,52.1,6.4,3.0,No,21,Female,0
1034,Strategy Consultant,Master's,8.0,61.9,71.3,100.0,73.4,0,1,38.3,2,18.2,0.0,64.9,8.1,1.5,Yes,32,Male,1
1035,Data Analyst,Bachelor's,0.0,82.4,42.3,69.6,79.3,1,5,100.0,2,36.6,1.0,25.3,9.0,2.2,Open to Remote,21,Female,0
1036,Sales Executive,Bachelor's,1.0,57.2,48.8,83.1,55.9,1,3,39.0,1,40.9,1.0,83.3,6.1,2.3,No,23,Male,0
1037,Data Analyst,High School,5.7,52.7,71.9,42.2,50.9,0,4,71.8,0,30.9,0.0,37.2,8.2,0.3,Yes,26,Female,0
1038,Data Analyst,Master's,0.3,76.5,44.3,65.5,69.3,0,2,49.3,0,8.2,3.0,53.3,4.4,3.0,No,34,Female,0
1039,Data Analyst,Bachelor's,1.8,66.4,61.3,60.9,65.7,1,3,68.5,0,37.5,0.0,74.5,4.3,4.5,No,37,Male,0
1040,Software Engineer,Master's,1.0,59.4,69.4,68.4,57.5,0,4,65.5,0,4.6,0.0,25.3,5.1,6.1,No,36,Female,0
1041,Software Engineer,High School,10.0,72.7,67.0,49.1,44.3,1,3,35.8,1,80.2,0.0,48.0,5.8,7.1,Open to Remote,28,Female,1
1042,Sales Executive,Master's,0.0,44.2,60.1,78.0,60.6,1,6,72.2,1,43.5,0.0,36.0,8.5,0.0,Yes,21,Female,1
1043,Sales Executive,Master's,3.1,66.2,40.4,84.1,56.0,1,2,90.8,0,0.0,1.0,66.9,6.8,5.2,Yes,31,Male,1
1044,Sales Executive,High School,4.8,37.3,59.4,100.0,66.2,1,3,54.7,1,12.3,0.0,29.9,6.0,4.6,No,38,Female,0
1045,Software Engineer,Bachelor's,2.1,61.6,56.0,78.5,60.8,1,3,73.2,1,6.9,1.0,70.0,3.8,1.3,Open to Remote,36,Female,0
1046,Data Analyst,Master's,0.4,54.5,78.7,79.0,61.7,1,5,71.7,0,57.4,0.0,58.2,6.7,6.3,Open to Remote,32,Male,0
1047,Software Engineer,Master's,0.0,98.5,30.3,65.9,63.4,0,2,75.7,1,3.4,0.0,32.9,5.6,6.2,Yes,22,Male,0
1048,Sales Executive,Bachelor's,2.0,35.4,50.7,68.5,50.7,1,4,41.7,2,0.0,0.0,65.2,7.6,0.7,No,26,Male,0
1049,Strategy Consultant,Master's,5.1,69.5,73.5,80.9,83.0,0,2,50.7,2,28.3,1.0,94.2,7.3,0.8,Yes,41,Female,1
1050,Software Engineer,Master's,0.0,54.5,85.2,43.4,64.9,1,2,64.2,4,0.0,0.0,35.0,8.3,5.2,Yes,21,Male,0
1051,Sales Executive,High School,1.4,52.6,56.3,71.9,85.6,0,3,47.5,1,15.0,0.0,42.4,9.2,0.7,Yes,22,Male,1
1052,Software Engineer,Master's,2.2,73.9,67.8,81.7,76.5,0,1,67.5,2,45.3,0.0,32.1,7.0,10.0,No,35,Male,1
1053,Software Engineer,Bachelor's,2.3,88.5,70.6,63.1,66.2,0,3,46.5,2,21.5,0.0,60.5,5.2,10.0,No,26,Female,0
1054,Software Engineer,Master's,0.0,86.3,83.8,58.4,73.8,0,2,58.9,2,57.7,1.0,83.0,2.9,6.7,Yes,22,Female,1
1055,Software Engineer,Bachelor's,4.1,71.2,59.3,60.3,70.6,0,6,72.7,0,23.1,0.0,43.8,4.5,3.4,Open to Remote,38,Male,0
1056,Sales Executive,PhD,1.4,36.9,34.0,73.6,60.9,1,4,100.0,1,4.0,0.0,30.3,6.8,0.4,Yes,32,Male,1
1057,Strategy Consultant,Bachelor's,5.0,74.4,48.1,37.7,69.8,0,4,59.3,0,19.6,1.0,83.6,5.1,0.3,Open to Remote,27,Female,0
1058,Software Engineer,Bachelor's,0.0,60.4,75.0,36.0,44.0,0,5,75.7,3,71.2,1.0,39.4,6.6,10.0,No,22,Male,0
1059,Data Analyst,Bachelor's,2.6,31.0,71.3,69.3,71.9,1,0,0.0,3,41.2,0.0,33.1,5.6,2.3,Yes,41,Male,0
1060,Sales Executive,High School,1.7,17.1,51.2,61.2,42.2,1,4,28.1,2,39.8,0.0,39.1,5.2,0.0,Open to Remote,29,Female,0
1061,Strategy Consultant,Bachelor's,4.3,25.8,63.2,68.4,40.8,1,2,45.2,1,31.6,1.0,11.3,9.2,0.0,No,37,Male,0
1062,Sales Executive,Bachelor's,2.9,53.9,57.7,56.6,53.5,1,3,49.4,3,21.8,1.0,36.2,7.9,2.4,Open to Remote,34,Male,0
1063,Software Engineer,High School,8.0,100.0,68.1,44.2,85.4,0,4,69.6,2,0.0,0.0,100.0,5.7,4.9,Yes,26,Male,1
1064,Sales Executive,Bachelor's,4.0,14.4,62.2,74.9,55.4,1,1,24.5,1,30.0,0.0,57.6,9.2,0.4,No,26,Female,0
1065,Data Analyst,Bachelor's,1.8,53.3,51.4,73.9,45.4,1,1,38.7,3,65.4,0.0,65.2,3.9,6.6,No,38,Female,0
1066,Strategy Consultant,Master's,3.8,51.3,45.5,86.9,47.6,1,2,16.6,0,27.2,0.0,65.0,5.3,0.0,Open to Remote,38,Male,0
1067,Data Analyst,Bachelor's,0.0,88.2,54.3,49.0,49.5,1,2,56.9,2,2.4,0.0,74.3,6.1,4.7,Yes,21,Female,0
1068,Sales Executive,High School,1.3,33.2,34.7,79.6,41.1,0,4,50.0,2,37.8,0.0,39.8,6.1,1.5,No,32,Female,0
1069,Software Engineer,Bachelor's,5.4,78.9,44.0,33.6,53.5,0,4,86.9,1,41.2,0.0,58.1,6.1,8.4,Yes,28,Female,1
1070,Data Analyst,Bachelor's,0.6,61.2,91.5,60.8,56.6,1,3,71.4,4,67.2,1.0,62.4,10.0,4.0,Open to Remote,23,Male,1
1071,Strategy Consultant,Master's,7.0,89.1,38.0,84.3,67.0,0,0,0.0,1,34.7,1.0,52.6,4.6,4.3,No,31,Male,0
1072,Sales Executive,Bachelor's,0.0,47.2,62.0,74.0,77.8,1,3,38.9,0,20.5,1.0,78.0,7.2,0.0,Open to Remote,21,Female,1
