candidate_id,job_role,hiring_score,rank_in_role,role_applicant_count,percentile_in_role,selected
1798,Software Engineer,11.6,920,1221,24.6,0
2465,Software Engineer,11.6,920,1221,24.6,0
2567,Software Engineer,11.6,920,1221,24.6,0
230,Software Engineer,11.5,925,1221,24.2,0
759,Software Engineer,11.5,925,1221,24.2,0
2199,Software Engineer,11.5,925,1221,24.2,0
2811,Software Engineer,11.5,925,1221,24.2,0
3303,Software Engineer,11.5,925,1221,24.2,0
85,Software Engineer,11.4,930,1221,23.7,0
718,Software Engineer,11.4,930,1221,23.7,0
1151,Software Engineer,11.4,930,1221,23.7,0
1382,Software Engineer,11.4,930,1221,23.7,0
2845,Software Engineer,11.4,930,1221,23.7,0
3169,Software Engineer,11.4,930,1221,23.7,0
1058,Software Engineer,11.3,936,1221,23.4,0
1987,Software Engineer,11.3,936,1221,23.4,0
661,Software Engineer,11.1,938,1221,23.2,0
2823,Software Engineer,11.1,938,1221,23.2,0
568,Software Engineer,11.0,940,1221,22.9,0
2246,Software Engineer,11.0,940,1221,22.9,0
2247,Software Engineer,11.0,940,1221,22.9,0
3260,Software Engineer,11.0,940,1221,22.9,0
3263,Software Engineer,11.0,940,1221,22.9,0
3900,Software Engineer,11.0,940,1221,22.9,0
664,Software Engineer,10.9,946,1221,22.6,0
123,Software Engineer,10.8,947,1221,22.3,0
538,Software Engineer,10.8,947,1221,22.3,0
797,Software Engineer,10.8,947,1221,22.3,0
1807,Software Engineer,10.8,947,1221,22.3,0
2312,Software Engineer,10.8,947,1221,22.3,0
2558,Software Engineer,10.8,947,1221,22.3,0
1644,Software Engineer,10.7,953,1221,22.0,0
1757,Software Engineer,10.7,953,1221,22.0,0
243,Software Engineer,10.6,955,1221,21.6,0
811,Software Engineer,10.6,955,1221,21.6,0
1949,Software Engineer,10.6,955,1221,21.6,1
2117,Software Engineer,10.6,955,1221,21.6,0
2327,Software Engineer,10.6,955,1221,21.6,0
2771,Software Engineer,10.6,955,1221,21.6,0
2870,Software Engineer,10.6,955,1221,21.6,0
395,Software Engineer,10.5,962,1221,21.3,0
2073,Software Engineer,10.5,962,1221,21.3,0
422,Software Engineer,10.4,964,1221,21.0,0
1158,Software Engineer,10.4,964,1221,21.0,0
1900,Software Engineer,10.4,964,1221,21.0,0
3489,Software Engineer,10.4,964,1221,21.0,0
3886,Software Engineer,10.4,964,1221,21.0,0
1814,Software Engineer,10.3,969,1221,20.7,0
3117,Software Engineer,10.3,969,1221,20.7,0
2024,Software Engineer,10.2,971,1221,20.5,0
2916,Software Engineer,10.2,971,1221,20.5,0
3879,Software Engineer,10.2,971,1221,20.5,0
841,Software Engineer,10.1,974,1221,20.2,0
3100,Software Engineer,10.1,974,1221,20.2,0
3232,Software Engineer,10.1,974,1221,20.2,0
3289,Software Engineer,10.1,974,1221,20.2,0
635,Software Engineer,10.0,978,1221,19.7,0
1435,Software Engineer,10.0,978,1221,19.7,0
1529,Software Engineer,10.0,978,1221,19.7,0
1939,Software Engineer,10.0,978,1221,19.7,0
2803,Software Engineer,10.0,978,1221,19.7,0
2821,Software Engineer,10.0,978,1221,19.7,0
2944,Software Engineer,10.0,978,1221,19.7,0
3698,Software Engineer,9.9,985,1221,19.4,0
196,Software Engineer,9.8,986,1221,19.2,0
416,Software Engineer,9.8,986,1221,19.2,0
1437,Software Engineer,9.8,986,1221,19.2,0
2210,Software Engineer,9.8,986,1221,19.2,0
2394,Software Engineer,9.8,986,1221,19.2,0
136,Software Engineer,9.7,991,1221,18.8,0
1669,Software Engineer,9.7,991,1221,18.8,0
2476,Software Engineer,9.7,991,1221,18.8,0
150,Software Engineer,9.6,994,1221,18.6,0
2119,Software Engineer,9.6,994,1221,18.6,0
2917,Software Engineer,9.6,994,1221,18.6,0
4000,Software Engineer,9.6,994,1221,18.6,0
555,Software Engineer,9.5,998,1221,18.1,0
628,Software Engineer,9.5,998,1221,18.1,0
1040,Software Engineer,9.5,998,1221,18.1,0
1738,Software Engineer,9.5,998,1221,18.1,0
1997,Software Engineer,9.5,998,1221,18.1,0
3940,Software Engineer,9.5,998,1221,18.1,0
341,Software Engineer,9.4,1004,1221,17.7,0
2322,Software Engineer,9.4,1004,1221,17.7,0
2581,Software Engineer,9.4,1004,1221,17.7,0
3235,Software Engineer,9.4,1004,1221,17.7,0
3757,Software Engineer,9.4,1004,1221,17.7,0
1251,Software Engineer,9.3,1009,1221,17.4,0
2382,Software Engineer,9.3,1009,1221,17.4,0
3192,Software Engineer,9.3,1009,1221,17.4,0
26,Software Engineer,9.2,1012,1221,17.0,0
902,Software Engineer,9.2,1012,1221,17.0,0
1591,Software Engineer,9.2,1012,1221,17.0,0
2526,Software Engineer,9.2,1012,1221,17.0,0
2623,Software Engineer,9.2,1012,1221,17.0,0
3208,Software Engineer,9.2,1012,1221,17.0,0
3942,Software Engineer,9.2,1012,1221,17.0,0
1697,Software Engineer,9.1,1019,1221,16.5,0
2011,Software Engineer,9.1,1019,1221,16.5,0
3686,Software Engineer,9.1,1019,1221,16.5,0
429,Software Engineer,9.0,1022,1221,16.2,0
1205,Software Engineer,9.0,1022,1221,16.2,0
2424,Software Engineer,9.0,1022,1221,16.2,0
2780,Software Engineer,9.0,1022,1221,16.2,0
3849,Software Engineer,9.0,1022,1221,16.2,0
3868,Software Engineer,9.0,1022,1221,16.2,0
51,Software Engineer,8.9,1028,1221,15.6,0
75,Software Engineer,8.9,1028,1221,15.6,0
735,Software Engineer,8.9,1028,1221,15.6,0
1450,Software Engineer,8.9,1028,1221,15.6,0
1868,Software Engineer,8.9,1028,1221,15.6,0
2942,Software Engineer,8.9,1028,1221,15.6,0
3791,Software Engineer,8.9,1028,1221,15.6,0
1231,Software Engineer,8.8,1035,1221,15.2,0
1743,Software Engineer,8.8,1035,1221,15.2,0
2595,Software Engineer,8.8,1035,1221,15.2,0
2716,Software Engineer,8.8,1035,1221,15.2,0
190,Software Engineer,8.7,1039,1221,14.9,0
1220,Software Engineer,8.7,1039,1221,14.9,0
2340,Software Engineer,8.7,1039,1221,14.9,0
2881,Software Engineer,8.7,1039,1221,14.9,0
768,Software Engineer,8.6,1043,1221,14.6,0
3150,Software Engineer,8.6,1043,1221,14.6,0
2124,Software Engineer,8.5,1045,1221,14.3,0
2344,Software Engineer,8.5,1045,1221,14.3,0
2515,Software Engineer,8.5,1045,1221,14.3,0
2747,Software Engineer,8.5,1045,1221,14.3,0
2968,Software Engineer,8.5,1045,1221,14.3,0
48,Software Engineer,8.4,1050,1221,13.9,0
1330,Software Engineer,8.4,1050,1221,13.9,0
1764,Software Engineer,8.4,1050,1221,13.9,0
2360,Software Engineer,8.4,1050,1221,13.9,1
2840,Software Engineer,8.4,1050,1221,13.9,0
3369,Software Engineer,8.4,1050,1221,13.9,0
474,Software Engineer,8.3,1056,1221,13.5,0
1206,Software Engineer,8.3,1056,1221,13.5,0
1304,Software Engineer,8.3,1056,1221,13.5,0
2204,Software Engineer,8.3,1056,1221,13.5,0
99,Software Engineer,8.2,1060,1221,13.0,0
855,Software Engineer,8.2,1060,1221,13.0,0
1019,Software Engineer,8.2,1060,1221,13.0,0
1964,Software Engineer,8.2,1060,1221,13.0,0
2728,Software Engineer,8.2,1060,1221,13.0,0
3353,Software Engineer,8.2,1060,1221,13.0,0
3435,Software Engineer,8.2,1060,1221,13.0,0
3668,Software Engineer,8.1,1067,1221,12.7,0
1173,Software Engineer,8.0,1068,1221,12.4,0
1486,Software Engineer,8.0,1068,1221,12.4,0
2059,Software Engineer,8.0,1068,1221,12.4,0
3801,Software Engineer,8.0,1068,1221,12.4,0
3974,Software Engineer,8.0,1068,1221,12.4,0
595,Software Engineer,7.9,1073,1221,12.2,0
2276,Software Engineer,7.9,1073,1221,12.2,0
1551,Software Engineer,7.8,1075,1221,11.7,0
1624,Software Engineer,7.8,1075,1221,11.7,0
1858,Software Engineer,7.8,1075,1221,11.7,0
2094,Software Engineer,7.8,1075,1221,11.7,0
2229,Software Engineer,7.8,1075,1221,11.7,0
2406,Software Engineer,7.8,1075,1221,11.7,0
3255,Software Engineer,7.8,1075,1221,11.7,0
3518,Software Engineer,7.8,1075,1221,11.7,0
3966,Software Engineer,7.8,1075,1221,11.7,0
3221,Software Engineer,7.7,1084,1221,11.2,0
3534,Software Engineer,7.7,1084,1221,11.2,0
3667,Software Engineer,7.7,1084,1221,11.2,0
925,Software Engineer,7.6,1087,1221,10.9,0
2150,Software Engineer,7.6,1087,1221,10.9,0
3244,Software Engineer,7.6,1087,1221,10.9,0
3735,Software Engineer,7.6,1087,1221,10.9,0
3959,Software Engineer,7.6,1087,1221,10.9,0
1153,Software Engineer,7.5,1092,1221,10.6,1
2831,Software Engineer,7.5,1092,1221,10.6,0
3307,Software Engineer,7.5,1092,1221,10.6,0
909,Software Engineer,7.4,1095,1221,10.3,0
985,Software Engineer,7.4,1095,1221,10.3,0
2035,Software Engineer,7.4,1095,1221,10.3,0
3381,Software Engineer,7.4,1095,1221,10.3,0
1246,Software Engineer,7.3,1099,1221,10.0,0
2973,Software Engineer,7.3,1099,1221,10.0,0
908,Software Engineer,7.2,1101,1221,9.4,0
1235,Software Engineer,7.2,1101,1221,9.4,0
1267,Software Engineer,7.2,1101,1221,9.4,0
1544,Software Engineer,7.2,1101,1221,9.4,0
1639,Software Engineer,7.2,1101,1221,9.4,0
1684,Software Engineer,7.2,1101,1221,9.4,0
2379,Software Engineer,7.2,1101,1221,9.4,0
2668,Software Engineer,7.2,1101,1221,9.4,0
2782,Software Engineer,7.2,1101,1221,9.4,0
3238,Software Engineer,7.2,1101,1221,9.4,0
3282,Software Engineer,7.2,1101,1221,9.4,0
3680,Software Engineer,7.2,1101,1221,9.4,0
3758,Software Engineer,7.2,1101,1221,9.4,0
3993,Software Engineer,7.2,1101,1221,9.4,0
3058,Software Engineer,7.1,1115,1221,8.7,0
3604,Software Engineer,7.1,1115,1221,8.7,0
3652,Software Engineer,7.1,1115,1221,8.7,0
980,Software Engineer,7.0,1118,1221,8.4,0
1161,Software Engineer,7.0,1118,1221,8.4,0
2157,Software Engineer,7.0,1118,1221,8.4,0
2940,Software Engineer,7.0,1118,1221,8.4,0
2945,Software Engineer,7.0,1118,1221,8.4,0
781,Software Engineer,6.9,1123,1221,7.9,0
1133,Software Engineer,6.9,1123,1221,7.9,0
2367,Software Engineer,6.9,1123,1221,7.9,0
3537,Software Engineer,6.9,1123,1221,7.9,0
3838,Software Engineer,6.9,1123,1221,7.9,0
1793,Software Engineer,6.8,1128,1221,7.7,0
195,Software Engineer,6.7,1129,1221,7.3,0
519,Software Engineer,6.7,1129,1221,7.3,0
970,Software Engineer,6.7,1129,1221,7.3,0
1516,Software Engineer,6.7,1129,1221,7.3,0
2062,Software Engineer,6.7,1129,1221,7.3,0
2147,Software Engineer,6.7,1129,1221,7.3,0
2750,Software Engineer,6.7,1129,1221,7.3,0
2809,Software Engineer,6.7,1129,1221,7.3,0
3580,Software Engineer,6.7,1129,1221,7.3,0
362,Software Engineer,6.6,1138,1221,6.6,0
376,Software Engineer,6.6,1138,1221,6.6,0
417,Software Engineer,6.6,1138,1221,6.6,0
1368,Software Engineer,6.6,1138,1221,6.6,0
1734,Software Engineer,6.6,1138,1221,6.6,0
2482,Software Engineer,6.6,1138,1221,6.6,0
2925,Software Engineer,6.6,1138,1221,6.6,0
3234,Software Engineer,6.6,1138,1221,6.6,0
3453,Software Engineer,6.6,1138,1221,6.6,0
1732,Software Engineer,6.5,1147,1221,6.0,0
2123,Software Engineer,6.5,1147,1221,6.0,0
2419,Software Engineer,6.5,1147,1221,6.0,0
2421,Software Engineer,6.5,1147,1221,6.0,0
3679,Software Engineer,6.5,1147,1221,6.0,0
86,Software Engineer,6.4,1152,1221,5.6,0
583,Software Engineer,6.4,1152,1221,5.6,0
1001,Software Engineer,6.4,1152,1221,5.6,0
1597,Software Engineer,6.4,1152,1221,5.6,0
1297,Software Engineer,6.3,1156,1221,5.1,0
1826,Software Engineer,6.3,1156,1221,5.1,0
1925,Software Engineer,6.3,1156,1221,5.1,0
2321,Software Engineer,6.3,1156,1221,5.1,0
2617,Software Engineer,6.3,1156,1221,5.1,0
2866,Software Engineer,6.3,1156,1221,5.1,0
3176,Software Engineer,6.3,1156,1221,5.1,0
3948,Software Engineer,6.3,1156,1221,5.1,0
1244,Software Engineer,6.2,1164,1221,4.5,0
1768,Software Engineer,6.2,1164,1221,4.5,0
2278,Software Engineer,6.2,1164,1221,4.5,0
3050,Software Engineer,6.2,1164,1221,4.5,0
3852,Software Engineer,6.2,1164,1221,4.5,0
3950,Software Engineer,6.2,1164,1221,4.5,0
270,Software Engineer,6.1,1170,1221,4.1,0
1396,Software Engineer,6.1,1170,1221,4.1,0
1661,Software Engineer,6.1,1170,1221,4.1,0
2765,Software Engineer,6.1,1170,1221,4.1,0
3788,Software Engineer,6.1,1170,1221,4.1,0
175,Software Engineer,6.0,1175,1221,3.5,0
1000,Software Engineer,6.0,1175,1221,3.5,0
1117,Software Engineer,6.0,1175,1221,3.5,0
1237,Software Engineer,6.0,1175,1221,3.5,0
2174,Software Engineer,6.0,1175,1221,3.5,0
2398,Software Engineer,6.0,1175,1221,3.5,0
2983,Software Engineer,6.0,1175,1221,3.5,0
3185,Software Engineer,6.0,1175,1221,3.5,0
3351,Software Engineer,6.0,1175,1221,3.5,0
3862,Software Engineer,6.0,1175,1221,3.5,0
89,Software Engineer,5.9,1185,1221,2.9,0
282,Software Engineer,5.9,1185,1221,2.9,0
2506,Software Engineer,5.9,1185,1221,2.9,0
2191,Software Engineer,5.8,1188,1221,2.7,0
2731,Software Engineer,5.8,1188,1221,2.7,0
3594,Software Engineer,5.8,1188,1221,2.7,0
1785,Software Engineer,5.7,1191,1221,2.4,0
1975,Software Engineer,5.7,1191,1221,2.4,0
2514,Software Engineer,5.7,1191,1221,2.4,0
3921,Software Engineer,5.7,1191,1221,2.4,0
313,Software Engineer,5.6,1195,1221,2.0,0
716,Software Engineer,5.6,1195,1221,2.0,0
3308,Software Engineer,5.6,1195,1221,2.0,0
3682,Software Engineer,5.6,1195,1221,2.0,0
3691,Software Engineer,5.6,1195,1221,2.0,0
737,Software Engineer,5.5,1200,1221,1.7,0
1314,Software Engineer,5.5,1200,1221,1.7,0
2120,Software Engineer,5.5,1200,1221,1.7,0
2197,Software Engineer,5.5,1200,1221,1.7,0
161,Software Engineer,5.4,1204,1221,1.3,0
435,Software Engineer,5.4,1204,1221,1.3,0
851,Software Engineer,5.4,1204,1221,1.3,0
927,Software Engineer,5.4,1204,1221,1.3,0
1857,Software Engineer,5.4,1204,1221,1.3,0
2898,Software Engineer,5.4,1204,1221,1.3,0
3319,Software Engineer,5.2,1210,1221,0.9,0
3660,Software Engineer,5.2,1210,1221,0.9,0
217,Software Engineer,5.1,1212,1221,0.8,0
2285,Software Engineer,5.1,1212,1221,0.8,0
284,Software Engineer,5.0,1214,1221,0.5,0
557,Software Engineer,5.0,1214,1221,0.5,0
650,Software Engineer,5.0,1214,1221,0.5,0
940,Software Engineer,5.0,1214,1221,0.5,0
1602,Software Engineer,5.0,1214,1221,0.5,0
3207,Software Engineer,5.0,1214,1221,0.5,0
910,Software Engineer,4.9,1220,1221,0.1,0
2568,Software Engineer,4.9,1220,1221,0.1,0
2044,Strategy Consultant,78.8,1,804,100.0,1
1403,Strategy Consultant,76.2,2,804,99.9,1
1665,Strategy Consultant,75.7,3,804,99.8,1
343,Strategy Consultant,75.3,4,804,99.6,1
3885,Strategy Consultant,74.8,5,804,99.5,1
3991,Strategy Consultant,74.7,6,804,99.4,0
2528,Strategy Consultant,74.6,7,804,99.3,1
1049,Strategy Consultant,73.9,8,804,99.1,1
866,Strategy Consultant,73.6,9,804,99.0,1
2320,Strategy Consultant,73.3,10,804,98.9,1
2681,Strategy Consultant,73.2,11,804,98.7,1
3930,Strategy Consultant,73.2,11,804,98.7,1
3949,Strategy Consultant,73.1,13,804,98.5,1
3251,Strategy Consultant,72.5,14,804,98.4,1
2666,Strategy Consultant,71.0,15,804,98.3,1
2578,Strategy Consultant,70.5,16,804,98.1,1
101,Strategy Consultant,69.5,17,804,98.0,1
104,Strategy Consultant,69.3,18,804,97.9,1
1188,Strategy Consultant,68.7,19,804,97.8,0
342,Strategy Consultant,68.6,20,804,97.6,1
3731,Strategy Consultant,67.3,21,804,97.5,1
853,Strategy Consultant,67.2,22,804,97.4,1
2003,Strategy Consultant,66.3,23,804,97.3,0
714,Strategy Consultant,65.9,24,804,97.1,1
3132,Strategy Consultant,65.9,24,804,97.1,1
1034,Strategy Consultant,65.6,26,804,96.9,1
2907,Strategy Consultant,65.5,27,804,96.8,0
452,Strategy Consultant,64.6,28,804,96.6,1
1407,Strategy Consultant,64.5,29,804,96.5,1
3455,Strategy Consultant,64.0,30,804,96.4,1
1260,Strategy Consultant,63.7,31,804,96.3,1
334,Strategy Consultant,63.6,32,804,96.1,1
2045,Strategy Consultant,63.5,33,804,96.0,1
12,Strategy Consultant,62.4,34,804,95.9,1
3596,Strategy Consultant,62.3,35,804,95.8,0
585,Strategy Consultant,62.2,36,804,95.6,1
1478,Strategy Consultant,62.2,36,804,95.6,0
803,Strategy Consultant,61.4,38,804,95.4,1
2888,Strategy Consultant,61.0,39,804,95.2,1
3541,Strategy Consultant,61.0,39,804,95.2,1
1166,Strategy Consultant,60.9,41,804,95.0,0
3723,Strategy Consultant,60.8,42,804,94.9,1
3719,Strategy Consultant,59.8,43,804,94.8,1
527,Strategy Consultant,59.7,44,804,94.6,1
3090,Strategy Consultant,59.7,44,804,94.6,1
137,Strategy Consultant,59.4,46,804,94.4,1
713,Strategy Consultant,59.3,47,804,94.3,1
2495,Strategy Consultant,59.2,48,804,94.2,1
1114,Strategy Consultant,58.7,49,804,94.0,0
1767,Strategy Consultant,58.5,50,804,93.9,0
3565,Strategy Consultant,58.0,51,804,93.8,0
2144,Strategy Consultant,57.3,52,804,93.7,1
235,Strategy Consultant,57.2,53,804,93.5,1
1310,Strategy Consultant,56.8,54,804,93.4,1
1821,Strategy Consultant,56.5,55,804,93.3,0
2693,Strategy Consultant,55.9,56,804,93.2,0
631,Strategy Consultant,55.6,57,804,93.0,1
1392,Strategy Consultant,55.5,58,804,92.8,0
2812,Strategy Consultant,55.5,58,804,92.8,0
630,Strategy Consultant,55.3,60,804,92.5,1
3597,Strategy Consultant,55.3,60,804,92.5,1
3907,Strategy Consultant,55.3,60,804,92.5,1
3711,Strategy Consultant,54.7,63,804,92.3,1
1753,Strategy Consultant,54.1,64,804,92.1,1
3001,Strategy Consultant,54.1,64,804,92.1,1
143,Strategy Consultant,54.0,66,804,91.9,1
305,Strategy Consultant,53.9,67,804,91.8,0
6,Strategy Consultant,53.6,68,804,91.7,1
1856,Strategy Consultant,53.4,69,804,91.5,0
3513,Strategy Consultant,53.3,70,804,91.4,1
3091,Strategy Consultant,53.1,71,804,91.2,1
3301,Strategy Consultant,53.1,71,804,91.2,0
168,Strategy Consultant,53.0,73,804,91.0,1
1578,Strategy Consultant,52.8,74,804,90.9,1
1795,Strategy Consultant,52.6,75,804,90.8,0
3012,Strategy Consultant,52.2,76,804,90.6,0
3396,Strategy Consultant,52.2,76,804,90.6,1
2359,Strategy Consultant,52.0,78,804,90.4,1
2904,Strategy Consultant,51.8,79,804,90.3,1
2396,Strategy Consultant,51.7,80,804,90.2,0
521,Strategy Consultant,51.5,81,804,90.0,1
3908,Strategy Consultant,51.5,81,804,90.0,1
858,Strategy Consultant,51.4,83,804,89.8,1
1972,Strategy Consultant,51.1,84,804,89.7,1
1249,Strategy Consultant,51.0,85,804,89.6,1
575,Strategy Consultant,50.9,86,804,89.4,1
892,Strategy Consultant,50.4,87,804,89.3,0
817,Strategy Consultant,49.3,88,804,89.2,1
2527,Strategy Consultant,49.2,89,804,89.1,1
2196,Strategy Consultant,49.1,90,804,88.9,1
512,Strategy Consultant,48.9,91,804,88.8,1
2027,Strategy Consultant,48.4,92,804,88.6,0
2508,Strategy Consultant,48.4,92,804,88.6,0
1523,Strategy Consultant,47.6,94,804,88.4,0
1372,Strategy Consultant,47.5,95,804,88.3,0
2622,Strategy Consultant,47.4,96,804,88.2,1
116,Strategy Consultant,47.0,97,804,88.1,1
1378,Strategy Consultant,46.9,98,804,87.9,0
2377,Strategy Consultant,46.8,99,804,87.7,1
3200,Strategy Consultant,46.8,99,804,87.7,1
468,Strategy Consultant,46.6,101,804,87.6,1
1492,Strategy Consultant,46.2,102,804,87.4,1
457,Strategy Consultant,46.1,103,804,87.3,1
916,Strategy Consultant,45.8,104,804,87.2,0
1829,Strategy Consultant,45.7,105,804,87.1,0
1867,Strategy Consultant,45.6,106,804,86.9,1
3404,Strategy Consultant,45.3,107,804,86.8,0
1759,Strategy Consultant,44.8,108,804,86.7,0
1167,Strategy Consultant,44.7,109,804,86.5,1
3715,Strategy Consultant,44.7,109,804,86.5,0
14,Strategy Consultant,44.4,111,804,86.3,1
3243,Strategy Consultant,44.3,112,804,86.2,0
695,Strategy Consultant,43.8,113,804,86.1,1
1342,Strategy Consultant,43.7,114,804,85.9,0
2853,Strategy Consultant,43.3,115,804,85.8,0
854,Strategy Consultant,43.0,116,804,85.7,1
1579,Strategy Consultant,42.9,117,804,85.6,1
743,Strategy Consultant,42.6,118,804,85.4,1
388,Strategy Consultant,42.4,119,804,85.3,1
430,Strategy Consultant,42.4,119,804,85.3,0
340,Strategy Consultant,42.3,121,804,85.1,0
3042,Strategy Consultant,41.5,122,804,85.0,1
1635,Strategy Consultant,41.3,123,804,84.7,0
1789,Strategy Consultant,41.3,123,804,84.7,0
1956,Strategy Consultant,41.3,123,804,84.7,0
2954,Strategy Consultant,41.2,126,804,84.5,0
3782,Strategy Consultant,40.8,127,804,84.3,0
3450,Strategy Consultant,40.6,128,804,84.2,1
667,Strategy Consultant,40.4,129,804,84.1,1
2766,Strategy Consultant,40.0,130,804,84.0,0
226,Strategy Consultant,39.6,131,804,83.8,0
2695,Strategy Consultant,39.4,132,804,83.6,1
3598,Strategy Consultant,39.4,132,804,83.6,0
1959,Strategy Consultant,39.2,134,804,83.5,1
1844,Strategy Consultant,39.1,135,804,83.3,1
1910,Strategy Consultant,39.1,135,804,83.3,1
325,Strategy Consultant,39.0,137,804,83.1,0
3402,Strategy Consultant,38.9,138,804,83.0,0
1414,Strategy Consultant,38.4,139,804,82.8,1
1875,Strategy Consultant,38.0,140,804,82.7,0
2644,Strategy Consultant,37.9,141,804,82.6,1
2333,Strategy Consultant,37.5,142,804,82.5,1
873,Strategy Consultant,37.2,143,804,82.3,1
2412,Strategy Consultant,37.2,143,804,82.3,0
711,Strategy Consultant,37.1,145,804,82.1,1
640,Strategy Consultant,36.9,146,804,81.8,0
673,Strategy Consultant,36.9,146,804,81.8,0
758,Strategy Consultant,36.9,146,804,81.8,0
1398,Strategy Consultant,36.6,149,804,81.6,0
447,Strategy Consultant,36.5,150,804,81.4,0
1109,Strategy Consultant,36.5,150,804,81.4,0
2834,Strategy Consultant,36.4,152,804,81.2,1
3688,Strategy Consultant,36.4,152,804,81.2,0
1735,Strategy Consultant,36.0,154,804,81.0,1
2574,Strategy Consultant,35.8,155,804,80.8,1
3946,Strategy Consultant,35.7,156,804,80.7,1
3732,Strategy Consultant,35.6,157,804,80.6,1
3990,Strategy Consultant,35.5,158,804,80.5,0
1701,Strategy Consultant,35.3,159,804,80.3,0
724,Strategy Consultant,35.2,160,804,80.2,1
2909,Strategy Consultant,35.2,160,804,80.2,1
928,Strategy Consultant,35.1,162,804,80.0,1
2167,Strategy Consultant,35.0,163,804,79.9,0
677,Strategy Consultant,34.9,164,804,79.5,1
1702,Strategy Consultant,34.9,164,804,79.5,1
3725,Strategy Consultant,34.9,164,804,79.5,0
3887,Strategy Consultant,34.9,164,804,79.5,0
1658,Strategy Consultant,34.7,168,804,79.2,0
1436,Strategy Consultant,34.5,169,804,79.1,0
181,Strategy Consultant,34.3,170,804,78.9,1
3076,Strategy Consultant,34.3,170,804,78.9,0
100,Strategy Consultant,33.9,172,804,78.7,1
3928,Strategy Consultant,33.9,172,804,78.7,0
262,Strategy Consultant,33.8,174,804,78.3,0
774,Strategy Consultant,33.8,174,804,78.3,0
2461,Strategy Consultant,33.8,174,804,78.3,0
3529,Strategy Consultant,33.8,174,804,78.3,0
2730,Strategy Consultant,33.6,178,804,78.0,1
2361,Strategy Consultant,33.3,179,804,77.9,0
1945,Strategy Consultant,33.2,180,804,77.6,1
3393,Strategy Consultant,33.2,180,804,77.6,0
3550,Strategy Consultant,33.2,180,804,77.6,1
2141,Strategy Consultant,33.1,183,804,77.4,0
1453,Strategy Consultant,33.0,184,804,77.2,1
296,Strategy Consultant,32.9,185,804,77.1,0
1339,Strategy Consultant,32.8,186,804,76.9,0
2148,Strategy Consultant,32.8,186,804,76.9,1
915,Strategy Consultant,32.7,188,804,76.7,0
607,Strategy Consultant,32.3,189,804,76.6,0
2762,Strategy Consultant,32.1,190,804,76.5,0
3514,Strategy Consultant,32.0,191,804,76.4,0
2270,Strategy Consultant,31.8,192,804,76.2,1
3639,Strategy Consultant,31.8,192,804,76.2,0
19,Strategy Consultant,31.7,194,804,75.9,1
3028,Strategy Consultant,31.7,194,804,75.9,0
2596,Strategy Consultant,31.6,196,804,75.7,0
3458,Strategy Consultant,31.4,197,804,75.6,0
1439,Strategy Consultant,31.3,198,804,75.5,0
2554,Strategy Consultant,31.2,199,804,75.4,0
995,Strategy Consultant,31.1,200,804,75.2,0
528,Strategy Consultant,30.9,201,804,75.0,0
1083,Strategy Consultant,30.9,201,804,75.0,0
1123,Strategy Consultant,30.9,201,804,75.0,0
502,Strategy Consultant,30.8,204,804,74.8,0
572,Strategy Consultant,30.7,205,804,74.6,0
782,Strategy Consultant,30.7,205,804,74.6,1
2722,Strategy Consultant,30.6,207,804,74.4,1
2611,Strategy Consultant,30.4,208,804,74.2,0
3593,Strategy Consultant,30.4,208,804,74.2,1
1983,Strategy Consultant,30.0,210,804,73.9,0
2006,Strategy Consultant,30.0,210,804,73.9,0
3331,Strategy Consultant,29.9,212,804,73.8,0
3161,Strategy Consultant,29.8,213,804,73.6,0
2499,Strategy Consultant,29.7,214,804,73.5,1
170,Strategy Consultant,29.6,215,804,73.4,0
1169,Strategy Consultant,29.5,216,804,73.3,0
577,Strategy Consultant,29.3,217,804,73.1,0
2387,Strategy Consultant,29.3,217,804,73.1,0
3145,Strategy Consultant,29.1,219,804,72.9,1
949,Strategy Consultant,29.0,220,804,72.8,0
3035,Strategy Consultant,28.7,221,804,72.6,0
1760,Strategy Consultant,28.5,222,804,72.5,1
1148,Strategy Consultant,28.2,223,804,72.3,1
2678,Strategy Consultant,28.2,223,804,72.3,1
3188,Strategy Consultant,28.1,225,804,72.1,0
1420,Strategy Consultant,28.0,226,804,72.0,0
1144,Strategy Consultant,27.0,227,804,71.8,0
2661,Strategy Consultant,27.0,227,804,71.8,1
1581,Strategy Consultant,26.9,229,804,71.6,0
579,Strategy Consultant,26.8,230,804,71.5,0
2213,Strategy Consultant,26.7,231,804,71.4,0
1855,Strategy Consultant,26.6,232,804,71.3,0
1306,Strategy Consultant,26.4,233,804,71.1,0
3650,Strategy Consultant,26.4,233,804,71.1,0
1676,Strategy Consultant,26.3,235,804,70.8,0
3249,Strategy Consultant,26.3,235,804,70.8,0
236,Strategy Consultant,26.2,237,804,70.6,0
1866,Strategy Consultant,26.2,237,804,70.6,0
1502,Strategy Consultant,26.0,239,804,70.4,0
2770,Strategy Consultant,25.9,240,804,70.3,1
3110,Strategy Consultant,25.8,241,804,70.1,0
1412,Strategy Consultant,25.7,242,804,70.0,1
1007,Strategy Consultant,25.6,243,804,69.8,0
3311,Strategy Consultant,25.6,243,804,69.8,1
1518,Strategy Consultant,25.3,245,804,69.7,1
